rec,presence,site,year,month,day,hour,minute,species,songtype
20200329_233000.flac,0,Yat1,2020,3,29,23,30,sp44,Nocturnal Song
20200330_180000.flac,0,Yat1,2020,3,30,18,0,sp44,Nocturnal Song
20200330_183000.flac,0,Yat1,2020,3,30,18,30,sp44,Nocturnal Song
20200330_193000.flac,0,Yat1,2020,3,30,19,30,sp44,Nocturnal Song
20200330_200000.flac,0,Yat1,2020,3,30,20,0,sp44,Nocturnal Song
20200330_190000.flac,0,Yat1,2020,3,30,19,0,sp44,Nocturnal Song
20200330_213000.flac,0,Yat1,2020,3,30,21,30,sp44,Nocturnal Song
20200330_220000.flac,0,Yat1,2020,3,30,22,0,sp44,Nocturnal Song
20200330_223000.flac,0,Yat1,2020,3,30,22,30,sp44,Nocturnal Song
20200330_230000.flac,0,Yat1,2020,3,30,23,0,sp44,Nocturnal Song
20200330_233000.flac,0,Yat1,2020,3,30,23,30,sp44,Nocturnal Song
20200330_203000.flac,0,Yat1,2020,3,30,20,30,sp44,Nocturnal Song
20200330_210000.flac,0,Yat1,2020,3,30,21,0,sp44,Nocturnal Song
20200331_180000.flac,0,Yat1,2020,3,31,18,0,sp44,Nocturnal Song
20200331_183000.flac,1,Yat1,2020,3,31,18,30,sp44,Nocturnal Song
20200331_190000.flac,1,Yat1,2020,3,31,19,0,sp44,Nocturnal Song
20200331_200000.flac,1,Yat1,2020,3,31,20,0,sp44,Nocturnal Song
20200331_203000.flac,0,Yat1,2020,3,31,20,30,sp44,Nocturnal Song
20200331_210000.flac,0,Yat1,2020,3,31,21,0,sp44,Nocturnal Song
20200331_220000.flac,0,Yat1,2020,3,31,22,0,sp44,Nocturnal Song
20200331_223000.flac,0,Yat1,2020,3,31,22,30,sp44,Nocturnal Song
20200331_193000.flac,1,Yat1,2020,3,31,19,30,sp44,Nocturnal Song
20200331_213000.flac,0,Yat1,2020,3,31,21,30,sp44,Nocturnal Song
20200331_230000.flac,0,Yat1,2020,3,31,23,0,sp44,Nocturnal Song
20200331_233000.flac,0,Yat1,2020,3,31,23,30,sp44,Nocturnal Song
20200401_180000.flac,0,Yat1,2020,4,1,18,0,sp44,Nocturnal Song
20200401_183000.flac,1,Yat1,2020,4,1,18,30,sp44,Nocturnal Song
20200401_190000.flac,1,Yat1,2020,4,1,19,0,sp44,Nocturnal Song
20200401_193000.flac,1,Yat1,2020,4,1,19,30,sp44,Nocturnal Song
20200401_200000.flac,1,Yat1,2020,4,1,20,0,sp44,Nocturnal Song
20200401_203000.flac,1,Yat1,2020,4,1,20,30,sp44,Nocturnal Song
20200401_210000.flac,0,Yat1,2020,4,1,21,0,sp44,Nocturnal Song
20200401_213000.flac,0,Yat1,2020,4,1,21,30,sp44,Nocturnal Song
20200401_220000.flac,0,Yat1,2020,4,1,22,0,sp44,Nocturnal Song
20200401_223000.flac,0,Yat1,2020,4,1,22,30,sp44,Nocturnal Song
20200401_230000.flac,0,Yat1,2020,4,1,23,0,sp44,Nocturnal Song
20200401_233000.flac,0,Yat1,2020,4,1,23,30,sp44,Nocturnal Song
20200402_180000.flac,0,Yat1,2020,4,2,18,0,sp44,Nocturnal Song
20200402_183000.flac,1,Yat1,2020,4,2,18,30,sp44,Nocturnal Song
20200402_190000.flac,1,Yat1,2020,4,2,19,0,sp44,Nocturnal Song
20200402_193000.flac,1,Yat1,2020,4,2,19,30,sp44,Nocturnal Song
20200402_200000.flac,0,Yat1,2020,4,2,20,0,sp44,Nocturnal Song
20200402_203000.flac,0,Yat1,2020,4,2,20,30,sp44,Nocturnal Song
20200402_210000.flac,1,Yat1,2020,4,2,21,0,sp44,Nocturnal Song
20200402_213000.flac,0,Yat1,2020,4,2,21,30,sp44,Nocturnal Song
20200402_220000.flac,1,Yat1,2020,4,2,22,0,sp44,Nocturnal Song
20200402_223000.flac,0,Yat1,2020,4,2,22,30,sp44,Nocturnal Song
20200402_230000.flac,0,Yat1,2020,4,2,23,0,sp44,Nocturnal Song
20200402_233000.flac,0,Yat1,2020,4,2,23,30,sp44,Nocturnal Song
20200403_180000.flac,0,Yat1,2020,4,3,18,0,sp44,Nocturnal Song
20200403_183000.flac,1,Yat1,2020,4,3,18,30,sp44,Nocturnal Song
20200403_190000.flac,1,Yat1,2020,4,3,19,0,sp44,Nocturnal Song
20200403_193000.flac,1,Yat1,2020,4,3,19,30,sp44,Nocturnal Song
20200403_200000.flac,1,Yat1,2020,4,3,20,0,sp44,Nocturnal Song
20200403_203000.flac,0,Yat1,2020,4,3,20,30,sp44,Nocturnal Song
20200403_210000.flac,0,Yat1,2020,4,3,21,0,sp44,Nocturnal Song
20200403_213000.flac,0,Yat1,2020,4,3,21,30,sp44,Nocturnal Song
20200403_220000.flac,1,Yat1,2020,4,3,22,0,sp44,Nocturnal Song
20200403_223000.flac,0,Yat1,2020,4,3,22,30,sp44,Nocturnal Song
20200403_230000.flac,0,Yat1,2020,4,3,23,0,sp44,Nocturnal Song
20200403_233000.flac,0,Yat1,2020,4,3,23,30,sp44,Nocturnal Song
20200404_180000.flac,0,Yat1,2020,4,4,18,0,sp44,Nocturnal Song
20200404_183000.flac,1,Yat1,2020,4,4,18,30,sp44,Nocturnal Song
20200404_190000.flac,1,Yat1,2020,4,4,19,0,sp44,Nocturnal Song
20200404_193000.flac,1,Yat1,2020,4,4,19,30,sp44,Nocturnal Song
20200404_200000.flac,1,Yat1,2020,4,4,20,0,sp44,Nocturnal Song
20200404_203000.flac,0,Yat1,2020,4,4,20,30,sp44,Nocturnal Song
20200404_210000.flac,1,Yat1,2020,4,4,21,0,sp44,Nocturnal Song
20200404_213000.flac,0,Yat1,2020,4,4,21,30,sp44,Nocturnal Song
20200404_220000.flac,0,Yat1,2020,4,4,22,0,sp44,Nocturnal Song
20200404_223000.flac,0,Yat1,2020,4,4,22,30,sp44,Nocturnal Song
20200404_230000.flac,0,Yat1,2020,4,4,23,0,sp44,Nocturnal Song
20200404_233000.flac,0,Yat1,2020,4,4,23,30,sp44,Nocturnal Song
20200405_180000.flac,0,Yat1,2020,4,5,18,0,sp44,Nocturnal Song
20200405_183000.flac,1,Yat1,2020,4,5,18,30,sp44,Nocturnal Song
20200405_190000.flac,1,Yat1,2020,4,5,19,0,sp44,Nocturnal Song
20200405_193000.flac,1,Yat1,2020,4,5,19,30,sp44,Nocturnal Song
20200405_200000.flac,0,Yat1,2020,4,5,20,0,sp44,Nocturnal Song
20200405_203000.flac,1,Yat1,2020,4,5,20,30,sp44,Nocturnal Song
20200405_210000.flac,0,Yat1,2020,4,5,21,0,sp44,Nocturnal Song
20200405_213000.flac,0,Yat1,2020,4,5,21,30,sp44,Nocturnal Song
20200405_220000.flac,0,Yat1,2020,4,5,22,0,sp44,Nocturnal Song
20200405_223000.flac,0,Yat1,2020,4,5,22,30,sp44,Nocturnal Song
20200405_230000.flac,0,Yat1,2020,4,5,23,0,sp44,Nocturnal Song
20200405_233000.flac,0,Yat1,2020,4,5,23,30,sp44,Nocturnal Song
20200406_180000.flac,0,Yat1,2020,4,6,18,0,sp44,Nocturnal Song
20200406_183000.flac,1,Yat1,2020,4,6,18,30,sp44,Nocturnal Song
20200406_190000.flac,0,Yat1,2020,4,6,19,0,sp44,Nocturnal Song
20200406_193000.flac,0,Yat1,2020,4,6,19,30,sp44,Nocturnal Song
20200406_200000.flac,0,Yat1,2020,4,6,20,0,sp44,Nocturnal Song
20200406_203000.flac,0,Yat1,2020,4,6,20,30,sp44,Nocturnal Song
20200406_210000.flac,1,Yat1,2020,4,6,21,0,sp44,Nocturnal Song
20200406_213000.flac,0,Yat1,2020,4,6,21,30,sp44,Nocturnal Song
20200406_220000.flac,0,Yat1,2020,4,6,22,0,sp44,Nocturnal Song
20200406_223000.flac,0,Yat1,2020,4,6,22,30,sp44,Nocturnal Song
20200406_230000.flac,0,Yat1,2020,4,6,23,0,sp44,Nocturnal Song
20200406_233000.flac,0,Yat1,2020,4,6,23,30,sp44,Nocturnal Song
20200407_180000.flac,0,Yat1,2020,4,7,18,0,sp44,Nocturnal Song
20200407_183000.flac,0,Yat1,2020,4,7,18,30,sp44,Nocturnal Song
20200407_190000.flac,0,Yat1,2020,4,7,19,0,sp44,Nocturnal Song
20200407_193000.flac,1,Yat1,2020,4,7,19,30,sp44,Nocturnal Song
20200407_200000.flac,0,Yat1,2020,4,7,20,0,sp44,Nocturnal Song
20200407_203000.flac,1,Yat1,2020,4,7,20,30,sp44,Nocturnal Song
20200407_210000.flac,0,Yat1,2020,4,7,21,0,sp44,Nocturnal Song
20200407_213000.flac,0,Yat1,2020,4,7,21,30,sp44,Nocturnal Song
20200407_220000.flac,0,Yat1,2020,4,7,22,0,sp44,Nocturnal Song
20200407_223000.flac,0,Yat1,2020,4,7,22,30,sp44,Nocturnal Song
20200407_230000.flac,0,Yat1,2020,4,7,23,0,sp44,Nocturnal Song
20200407_233000.flac,0,Yat1,2020,4,7,23,30,sp44,Nocturnal Song
20200408_180000.flac,0,Yat1,2020,4,8,18,0,sp44,Nocturnal Song
20200408_183000.flac,1,Yat1,2020,4,8,18,30,sp44,Nocturnal Song
20200408_190000.flac,1,Yat1,2020,4,8,19,0,sp44,Nocturnal Song
20200408_193000.flac,0,Yat1,2020,4,8,19,30,sp44,Nocturnal Song
20200408_200000.flac,0,Yat1,2020,4,8,20,0,sp44,Nocturnal Song
20200408_203000.flac,0,Yat1,2020,4,8,20,30,sp44,Nocturnal Song
20200408_210000.flac,0,Yat1,2020,4,8,21,0,sp44,Nocturnal Song
20200408_220000.flac,0,Yat1,2020,4,8,22,0,sp44,Nocturnal Song
20200408_223000.flac,0,Yat1,2020,4,8,22,30,sp44,Nocturnal Song
20200408_230000.flac,0,Yat1,2020,4,8,23,0,sp44,Nocturnal Song
20200408_233000.flac,0,Yat1,2020,4,8,23,30,sp44,Nocturnal Song
20200409_180000.flac,0,Yat1,2020,4,9,18,0,sp44,Nocturnal Song
20200409_183000.flac,1,Yat1,2020,4,9,18,30,sp44,Nocturnal Song
20200409_190000.flac,1,Yat1,2020,4,9,19,0,sp44,Nocturnal Song
20200409_193000.flac,1,Yat1,2020,4,9,19,30,sp44,Nocturnal Song
20200409_200000.flac,1,Yat1,2020,4,9,20,0,sp44,Nocturnal Song
20200409_203000.flac,1,Yat1,2020,4,9,20,30,sp44,Nocturnal Song
20200409_210000.flac,0,Yat1,2020,4,9,21,0,sp44,Nocturnal Song
20200409_213000.flac,0,Yat1,2020,4,9,21,30,sp44,Nocturnal Song
20200409_220000.flac,0,Yat1,2020,4,9,22,0,sp44,Nocturnal Song
20200409_223000.flac,0,Yat1,2020,4,9,22,30,sp44,Nocturnal Song
20200409_230000.flac,0,Yat1,2020,4,9,23,0,sp44,Nocturnal Song
20200409_233000.flac,0,Yat1,2020,4,9,23,30,sp44,Nocturnal Song
20200410_180000.flac,0,Yat1,2020,4,10,18,0,sp44,Nocturnal Song
20200410_183000.flac,1,Yat1,2020,4,10,18,30,sp44,Nocturnal Song
20200410_190000.flac,1,Yat1,2020,4,10,19,0,sp44,Nocturnal Song
20200410_193000.flac,0,Yat1,2020,4,10,19,30,sp44,Nocturnal Song
20200410_200000.flac,0,Yat1,2020,4,10,20,0,sp44,Nocturnal Song
20200410_203000.flac,0,Yat1,2020,4,10,20,30,sp44,Nocturnal Song
20200410_210000.flac,0,Yat1,2020,4,10,21,0,sp44,Nocturnal Song
20200410_213000.flac,0,Yat1,2020,4,10,21,30,sp44,Nocturnal Song
20200410_220000.flac,0,Yat1,2020,4,10,22,0,sp44,Nocturnal Song
20200410_223000.flac,0,Yat1,2020,4,10,22,30,sp44,Nocturnal Song
20200410_230000.flac,0,Yat1,2020,4,10,23,0,sp44,Nocturnal Song
20200410_233000.flac,0,Yat1,2020,4,10,23,30,sp44,Nocturnal Song
20200411_180000.flac,0,Yat1,2020,4,11,18,0,sp44,Nocturnal Song
20200411_183000.flac,0,Yat1,2020,4,11,18,30,sp44,Nocturnal Song
20200411_190000.flac,0,Yat1,2020,4,11,19,0,sp44,Nocturnal Song
20200411_193000.flac,0,Yat1,2020,4,11,19,30,sp44,Nocturnal Song
20200411_200000.flac,0,Yat1,2020,4,11,20,0,sp44,Nocturnal Song
20200411_203000.flac,0,Yat1,2020,4,11,20,30,sp44,Nocturnal Song
20200411_210000.flac,0,Yat1,2020,4,11,21,0,sp44,Nocturnal Song
20200411_213000.flac,0,Yat1,2020,4,11,21,30,sp44,Nocturnal Song
20200411_220000.flac,0,Yat1,2020,4,11,22,0,sp44,Nocturnal Song
20200411_223000.flac,0,Yat1,2020,4,11,22,30,sp44,Nocturnal Song
20200411_230000.flac,0,Yat1,2020,4,11,23,0,sp44,Nocturnal Song
20200411_233000.flac,0,Yat1,2020,4,11,23,30,sp44,Nocturnal Song
20200412_180000.flac,0,Yat1,2020,4,12,18,0,sp44,Nocturnal Song
20200412_183000.flac,0,Yat1,2020,4,12,18,30,sp44,Nocturnal Song
20200412_190000.flac,0,Yat1,2020,4,12,19,0,sp44,Nocturnal Song
20200412_193000.flac,0,Yat1,2020,4,12,19,30,sp44,Nocturnal Song
20200412_200000.flac,0,Yat1,2020,4,12,20,0,sp44,Nocturnal Song
20200412_203000.flac,0,Yat1,2020,4,12,20,30,sp44,Nocturnal Song
20200412_210000.flac,0,Yat1,2020,4,12,21,0,sp44,Nocturnal Song
20200412_213000.flac,0,Yat1,2020,4,12,21,30,sp44,Nocturnal Song
20200412_220000.flac,0,Yat1,2020,4,12,22,0,sp44,Nocturnal Song
20200412_223000.flac,0,Yat1,2020,4,12,22,30,sp44,Nocturnal Song
20200412_230000.flac,0,Yat1,2020,4,12,23,0,sp44,Nocturnal Song
20200412_233000.flac,0,Yat1,2020,4,12,23,30,sp44,Nocturnal Song
20200413_180000.flac,0,Yat1,2020,4,13,18,0,sp44,Nocturnal Song
20200413_183000.flac,1,Yat1,2020,4,13,18,30,sp44,Nocturnal Song
20200413_190000.flac,1,Yat1,2020,4,13,19,0,sp44,Nocturnal Song
20200413_193000.flac,1,Yat1,2020,4,13,19,30,sp44,Nocturnal Song
20200413_200000.flac,0,Yat1,2020,4,13,20,0,sp44,Nocturnal Song
20200413_203000.flac,0,Yat1,2020,4,13,20,30,sp44,Nocturnal Song
20200413_210000.flac,0,Yat1,2020,4,13,21,0,sp44,Nocturnal Song
20200413_213000.flac,0,Yat1,2020,4,13,21,30,sp44,Nocturnal Song
20200413_220000.flac,1,Yat1,2020,4,13,22,0,sp44,Nocturnal Song
20200413_223000.flac,0,Yat1,2020,4,13,22,30,sp44,Nocturnal Song
20200413_230000.flac,0,Yat1,2020,4,13,23,0,sp44,Nocturnal Song
20200413_233000.flac,0,Yat1,2020,4,13,23,30,sp44,Nocturnal Song
20200414_180000.flac,0,Yat1,2020,4,14,18,0,sp44,Nocturnal Song
20200414_183000.flac,1,Yat1,2020,4,14,18,30,sp44,Nocturnal Song
20200414_190000.flac,0,Yat1,2020,4,14,19,0,sp44,Nocturnal Song
20200414_193000.flac,1,Yat1,2020,4,14,19,30,sp44,Nocturnal Song
20200414_200000.flac,0,Yat1,2020,4,14,20,0,sp44,Nocturnal Song
20200414_203000.flac,0,Yat1,2020,4,14,20,30,sp44,Nocturnal Song
20200414_210000.flac,0,Yat1,2020,4,14,21,0,sp44,Nocturnal Song
20200414_213000.flac,0,Yat1,2020,4,14,21,30,sp44,Nocturnal Song
20200414_223000.flac,0,Yat1,2020,4,14,22,30,sp44,Nocturnal Song
20200414_230000.flac,0,Yat1,2020,4,14,23,0,sp44,Nocturnal Song
20200414_233000.flac,0,Yat1,2020,4,14,23,30,sp44,Nocturnal Song
20200415_180000.flac,0,Yat1,2020,4,15,18,0,sp44,Nocturnal Song
20200415_183000.flac,1,Yat1,2020,4,15,18,30,sp44,Nocturnal Song
20200415_190000.flac,0,Yat1,2020,4,15,19,0,sp44,Nocturnal Song
20200415_193000.flac,0,Yat1,2020,4,15,19,30,sp44,Nocturnal Song
20200415_200000.flac,0,Yat1,2020,4,15,20,0,sp44,Nocturnal Song
20200415_203000.flac,0,Yat1,2020,4,15,20,30,sp44,Nocturnal Song
20200416_180000.flac,0,Yat1,2020,4,16,18,0,sp44,Nocturnal Song
20200416_183000.flac,1,Yat1,2020,4,16,18,30,sp44,Nocturnal Song
20200416_190000.flac,0,Yat1,2020,4,16,19,0,sp44,Nocturnal Song
20200416_193000.flac,0,Yat1,2020,4,16,19,30,sp44,Nocturnal Song
20200416_200000.flac,0,Yat1,2020,4,16,20,0,sp44,Nocturnal Song
20200416_203000.flac,0,Yat1,2020,4,16,20,30,sp44,Nocturnal Song
20200416_210000.flac,0,Yat1,2020,4,16,21,0,sp44,Nocturnal Song
20200416_213000.flac,0,Yat1,2020,4,16,21,30,sp44,Nocturnal Song
20200416_223000.flac,0,Yat1,2020,4,16,22,30,sp44,Nocturnal Song
20200416_230000.flac,0,Yat1,2020,4,16,23,0,sp44,Nocturnal Song
20200416_233000.flac,0,Yat1,2020,4,16,23,30,sp44,Nocturnal Song
20200417_180000.flac,0,Yat1,2020,4,17,18,0,sp44,Nocturnal Song
20200417_183000.flac,0,Yat1,2020,4,17,18,30,sp44,Nocturnal Song
20200417_190000.flac,0,Yat1,2020,4,17,19,0,sp44,Nocturnal Song
20200417_193000.flac,0,Yat1,2020,4,17,19,30,sp44,Nocturnal Song
20200417_200000.flac,0,Yat1,2020,4,17,20,0,sp44,Nocturnal Song
20200417_203000.flac,0,Yat1,2020,4,17,20,30,sp44,Nocturnal Song
20200417_210000.flac,0,Yat1,2020,4,17,21,0,sp44,Nocturnal Song
20200417_213000.flac,0,Yat1,2020,4,17,21,30,sp44,Nocturnal Song
20200417_220000.flac,0,Yat1,2020,4,17,22,0,sp44,Nocturnal Song
20200417_223000.flac,0,Yat1,2020,4,17,22,30,sp44,Nocturnal Song
20200417_230000.flac,0,Yat1,2020,4,17,23,0,sp44,Nocturnal Song
20200417_233000.flac,0,Yat1,2020,4,17,23,30,sp44,Nocturnal Song
20200418_180000.flac,0,Yat1,2020,4,18,18,0,sp44,Nocturnal Song
20200418_183000.flac,0,Yat1,2020,4,18,18,30,sp44,Nocturnal Song
20200418_190000.flac,0,Yat1,2020,4,18,19,0,sp44,Nocturnal Song
20200418_193000.flac,0,Yat1,2020,4,18,19,30,sp44,Nocturnal Song
20200418_200000.flac,0,Yat1,2020,4,18,20,0,sp44,Nocturnal Song
20200418_203000.flac,0,Yat1,2020,4,18,20,30,sp44,Nocturnal Song
20200418_210000.flac,0,Yat1,2020,4,18,21,0,sp44,Nocturnal Song
20200418_213000.flac,0,Yat1,2020,4,18,21,30,sp44,Nocturnal Song
20200418_220000.flac,0,Yat1,2020,4,18,22,0,sp44,Nocturnal Song
20200418_223000.flac,0,Yat1,2020,4,18,22,30,sp44,Nocturnal Song
20200418_230000.flac,0,Yat1,2020,4,18,23,0,sp44,Nocturnal Song
20200418_233000.flac,0,Yat1,2020,4,18,23,30,sp44,Nocturnal Song
20200419_180000.flac,0,Yat1,2020,4,19,18,0,sp44,Nocturnal Song
20200419_183000.flac,0,Yat1,2020,4,19,18,30,sp44,Nocturnal Song
20200419_190000.flac,0,Yat1,2020,4,19,19,0,sp44,Nocturnal Song
20200419_193000.flac,0,Yat1,2020,4,19,19,30,sp44,Nocturnal Song
20200419_200000.flac,0,Yat1,2020,4,19,20,0,sp44,Nocturnal Song
20200419_203000.flac,0,Yat1,2020,4,19,20,30,sp44,Nocturnal Song
20200419_210000.flac,0,Yat1,2020,4,19,21,0,sp44,Nocturnal Song
20200419_213000.flac,0,Yat1,2020,4,19,21,30,sp44,Nocturnal Song
20200419_220000.flac,0,Yat1,2020,4,19,22,0,sp44,Nocturnal Song
20200419_223000.flac,0,Yat1,2020,4,19,22,30,sp44,Nocturnal Song
20200419_230000.flac,0,Yat1,2020,4,19,23,0,sp44,Nocturnal Song
20200419_233000.flac,0,Yat1,2020,4,19,23,30,sp44,Nocturnal Song
20200420_180000.flac,0,Yat1,2020,4,20,18,0,sp44,Nocturnal Song
20200420_183000.flac,1,Yat1,2020,4,20,18,30,sp44,Nocturnal Song
20200420_190000.flac,1,Yat1,2020,4,20,19,0,sp44,Nocturnal Song
20200420_193000.flac,0,Yat1,2020,4,20,19,30,sp44,Nocturnal Song
20200420_200000.flac,1,Yat1,2020,4,20,20,0,sp44,Nocturnal Song
20200420_203000.flac,0,Yat1,2020,4,20,20,30,sp44,Nocturnal Song
20200420_210000.flac,0,Yat1,2020,4,20,21,0,sp44,Nocturnal Song
20200420_213000.flac,0,Yat1,2020,4,20,21,30,sp44,Nocturnal Song
20200420_220000.flac,0,Yat1,2020,4,20,22,0,sp44,Nocturnal Song
20200420_223000.flac,0,Yat1,2020,4,20,22,30,sp44,Nocturnal Song
20200420_230000.flac,0,Yat1,2020,4,20,23,0,sp44,Nocturnal Song
20200420_233000.flac,0,Yat1,2020,4,20,23,30,sp44,Nocturnal Song
20200421_180000.flac,0,Yat1,2020,4,21,18,0,sp44,Nocturnal Song
20200421_183000.flac,0,Yat1,2020,4,21,18,30,sp44,Nocturnal Song
20200421_190000.flac,0,Yat1,2020,4,21,19,0,sp44,Nocturnal Song
20200421_193000.flac,0,Yat1,2020,4,21,19,30,sp44,Nocturnal Song
20200421_200000.flac,0,Yat1,2020,4,21,20,0,sp44,Nocturnal Song
20200421_203000.flac,0,Yat1,2020,4,21,20,30,sp44,Nocturnal Song
20200421_210000.flac,0,Yat1,2020,4,21,21,0,sp44,Nocturnal Song
20200421_213000.flac,0,Yat1,2020,4,21,21,30,sp44,Nocturnal Song
20200421_220000.flac,0,Yat1,2020,4,21,22,0,sp44,Nocturnal Song
20200421_223000.flac,0,Yat1,2020,4,21,22,30,sp44,Nocturnal Song
20200421_230000.flac,0,Yat1,2020,4,21,23,0,sp44,Nocturnal Song
20200421_233000.flac,0,Yat1,2020,4,21,23,30,sp44,Nocturnal Song
20200422_180000.flac,0,Yat1,2020,4,22,18,0,sp44,Nocturnal Song
20200422_183000.flac,0,Yat1,2020,4,22,18,30,sp44,Nocturnal Song
20200422_190000.flac,0,Yat1,2020,4,22,19,0,sp44,Nocturnal Song
20200422_193000.flac,0,Yat1,2020,4,22,19,30,sp44,Nocturnal Song
20200422_200000.flac,0,Yat1,2020,4,22,20,0,sp44,Nocturnal Song
20200422_203000.flac,0,Yat1,2020,4,22,20,30,sp44,Nocturnal Song
20200422_210000.flac,0,Yat1,2020,4,22,21,0,sp44,Nocturnal Song
20200422_213000.flac,0,Yat1,2020,4,22,21,30,sp44,Nocturnal Song
20200422_220000.flac,0,Yat1,2020,4,22,22,0,sp44,Nocturnal Song
20200422_223000.flac,0,Yat1,2020,4,22,22,30,sp44,Nocturnal Song
20200422_230000.flac,0,Yat1,2020,4,22,23,0,sp44,Nocturnal Song
20200422_233000.flac,0,Yat1,2020,4,22,23,30,sp44,Nocturnal Song
20200423_180000.flac,0,Yat1,2020,4,23,18,0,sp44,Nocturnal Song
20200423_183000.flac,1,Yat1,2020,4,23,18,30,sp44,Nocturnal Song
20200423_190000.flac,0,Yat1,2020,4,23,19,0,sp44,Nocturnal Song
20200423_200000.flac,0,Yat1,2020,4,23,20,0,sp44,Nocturnal Song
20200423_203000.flac,0,Yat1,2020,4,23,20,30,sp44,Nocturnal Song
20200423_210000.flac,0,Yat1,2020,4,23,21,0,sp44,Nocturnal Song
20200423_213000.flac,0,Yat1,2020,4,23,21,30,sp44,Nocturnal Song
20200423_220000.flac,0,Yat1,2020,4,23,22,0,sp44,Nocturnal Song
20200423_223000.flac,0,Yat1,2020,4,23,22,30,sp44,Nocturnal Song
20200423_230000.flac,0,Yat1,2020,4,23,23,0,sp44,Nocturnal Song
20200423_233000.flac,0,Yat1,2020,4,23,23,30,sp44,Nocturnal Song
20200423_193000.flac,0,Yat1,2020,4,23,19,30,sp44,Nocturnal Song
20200424_180000.flac,0,Yat1,2020,4,24,18,0,sp44,Nocturnal Song
20200424_183000.flac,1,Yat1,2020,4,24,18,30,sp44,Nocturnal Song
20200424_190000.flac,0,Yat1,2020,4,24,19,0,sp44,Nocturnal Song
20200424_193000.flac,1,Yat1,2020,4,24,19,30,sp44,Nocturnal Song
20200424_200000.flac,0,Yat1,2020,4,24,20,0,sp44,Nocturnal Song
20200424_203000.flac,0,Yat1,2020,4,24,20,30,sp44,Nocturnal Song
20200424_210000.flac,0,Yat1,2020,4,24,21,0,sp44,Nocturnal Song
20200424_213000.flac,0,Yat1,2020,4,24,21,30,sp44,Nocturnal Song
20200424_220000.flac,0,Yat1,2020,4,24,22,0,sp44,Nocturnal Song
20200424_223000.flac,0,Yat1,2020,4,24,22,30,sp44,Nocturnal Song
20200424_230000.flac,0,Yat1,2020,4,24,23,0,sp44,Nocturnal Song
20200424_233000.flac,0,Yat1,2020,4,24,23,30,sp44,Nocturnal Song
20200425_180000.flac,0,Yat1,2020,4,25,18,0,sp44,Nocturnal Song
20200425_183000.flac,1,Yat1,2020,4,25,18,30,sp44,Nocturnal Song
20200425_190000.flac,0,Yat1,2020,4,25,19,0,sp44,Nocturnal Song
20200425_193000.flac,0,Yat1,2020,4,25,19,30,sp44,Nocturnal Song
20200425_200000.flac,0,Yat1,2020,4,25,20,0,sp44,Nocturnal Song
20200425_203000.flac,0,Yat1,2020,4,25,20,30,sp44,Nocturnal Song
20200425_210000.flac,0,Yat1,2020,4,25,21,0,sp44,Nocturnal Song
20200425_213000.flac,0,Yat1,2020,4,25,21,30,sp44,Nocturnal Song
20200425_220000.flac,0,Yat1,2020,4,25,22,0,sp44,Nocturnal Song
20200425_223000.flac,0,Yat1,2020,4,25,22,30,sp44,Nocturnal Song
20200425_230000.flac,0,Yat1,2020,4,25,23,0,sp44,Nocturnal Song
20200425_233000.flac,0,Yat1,2020,4,25,23,30,sp44,Nocturnal Song
20200426_180000.flac,0,Yat1,2020,4,26,18,0,sp44,Nocturnal Song
20200426_183000.flac,1,Yat1,2020,4,26,18,30,sp44,Nocturnal Song
20200426_190000.flac,1,Yat1,2020,4,26,19,0,sp44,Nocturnal Song
20200426_193000.flac,1,Yat1,2020,4,26,19,30,sp44,Nocturnal Song
20200426_200000.flac,1,Yat1,2020,4,26,20,0,sp44,Nocturnal Song
20200426_203000.flac,0,Yat1,2020,4,26,20,30,sp44,Nocturnal Song
20200426_210000.flac,0,Yat1,2020,4,26,21,0,sp44,Nocturnal Song
20200426_213000.flac,0,Yat1,2020,4,26,21,30,sp44,Nocturnal Song
20200426_220000.flac,0,Yat1,2020,4,26,22,0,sp44,Nocturnal Song
20200426_223000.flac,0,Yat1,2020,4,26,22,30,sp44,Nocturnal Song
20200426_230000.flac,0,Yat1,2020,4,26,23,0,sp44,Nocturnal Song
20200426_233000.flac,0,Yat1,2020,4,26,23,30,sp44,Nocturnal Song
20200427_180000.flac,0,Yat1,2020,4,27,18,0,sp44,Nocturnal Song
20200427_183000.flac,0,Yat1,2020,4,27,18,30,sp44,Nocturnal Song
20200427_190000.flac,0,Yat1,2020,4,27,19,0,sp44,Nocturnal Song
20200427_193000.flac,0,Yat1,2020,4,27,19,30,sp44,Nocturnal Song
20200427_200000.flac,0,Yat1,2020,4,27,20,0,sp44,Nocturnal Song
20200427_203000.flac,0,Yat1,2020,4,27,20,30,sp44,Nocturnal Song
20200427_210000.flac,0,Yat1,2020,4,27,21,0,sp44,Nocturnal Song
20200427_213000.flac,0,Yat1,2020,4,27,21,30,sp44,Nocturnal Song
20200427_223000.flac,0,Yat1,2020,4,27,22,30,sp44,Nocturnal Song
20200427_230000.flac,0,Yat1,2020,4,27,23,0,sp44,Nocturnal Song
20200427_233000.flac,0,Yat1,2020,4,27,23,30,sp44,Nocturnal Song
20200427_220000.flac,0,Yat1,2020,4,27,22,0,sp44,Nocturnal Song
