rec,presence,site,year,month,day,hour,minute,species,songtype
20200302_033000.flac,1,Yat1,2020,3,2,3,30,sp49,Common Song
20200302_040000.flac,1,Yat1,2020,3,2,4,0,sp49,Common Song
20200302_043000.flac,1,Yat1,2020,3,2,4,30,sp49,Common Song
20200302_050000.flac,1,Yat1,2020,3,2,5,0,sp49,Common Song
20200302_180000.flac,1,Yat1,2020,3,2,18,0,sp49,Common Song
20200302_183000.flac,1,Yat1,2020,3,2,18,30,sp49,Common Song
20200302_190000.flac,1,Yat1,2020,3,2,19,0,sp49,Common Song
20200302_193000.flac,1,Yat1,2020,3,2,19,30,sp49,Common Song
20200302_200000.flac,1,Yat1,2020,3,2,20,0,sp49,Common Song
20200302_203000.flac,1,Yat1,2020,3,2,20,30,sp49,Common Song
20200302_210000.flac,1,Yat1,2020,3,2,21,0,sp49,Common Song
20200302_213000.flac,1,Yat1,2020,3,2,21,30,sp49,Common Song
20200302_220000.flac,1,Yat1,2020,3,2,22,0,sp49,Common Song
20200302_223000.flac,1,Yat1,2020,3,2,22,30,sp49,Common Song
20200302_230000.flac,1,Yat1,2020,3,2,23,0,sp49,Common Song
20200302_233000.flac,1,Yat1,2020,3,2,23,30,sp49,Common Song
20200303_000000.flac,1,Yat1,2020,3,3,0,0,sp49,Common Song
20200303_003000.flac,1,Yat1,2020,3,3,0,30,sp49,Common Song
20200303_010000.flac,1,Yat1,2020,3,3,1,0,sp49,Common Song
20200303_013000.flac,1,Yat1,2020,3,3,1,30,sp49,Common Song
20200303_020000.flac,1,Yat1,2020,3,3,2,0,sp49,Common Song
20200303_023000.flac,1,Yat1,2020,3,3,2,30,sp49,Common Song
20200303_030000.flac,1,Yat1,2020,3,3,3,0,sp49,Common Song
20200303_033000.flac,1,Yat1,2020,3,3,3,30,sp49,Common Song
20200303_040000.flac,1,Yat1,2020,3,3,4,0,sp49,Common Song
20200303_043000.flac,1,Yat1,2020,3,3,4,30,sp49,Common Song
20200303_050000.flac,1,Yat1,2020,3,3,5,0,sp49,Common Song
20200303_180000.flac,1,Yat1,2020,3,3,18,0,sp49,Common Song
20200303_183000.flac,1,Yat1,2020,3,3,18,30,sp49,Common Song
20200303_190000.flac,1,Yat1,2020,3,3,19,0,sp49,Common Song
20200303_193000.flac,1,Yat1,2020,3,3,19,30,sp49,Common Song
20200303_210000.flac,1,Yat1,2020,3,3,21,0,sp49,Common Song
20200303_213000.flac,0,Yat1,2020,3,3,21,30,sp49,Common Song
20200303_220000.flac,1,Yat1,2020,3,3,22,0,sp49,Common Song
20200303_223000.flac,1,Yat1,2020,3,3,22,30,sp49,Common Song
20200303_230000.flac,1,Yat1,2020,3,3,23,0,sp49,Common Song
20200303_233000.flac,1,Yat1,2020,3,3,23,30,sp49,Common Song
20200304_000000.flac,1,Yat1,2020,3,4,0,0,sp49,Common Song
20200304_003000.flac,1,Yat1,2020,3,4,0,30,sp49,Common Song
20200304_010000.flac,1,Yat1,2020,3,4,1,0,sp49,Common Song
20200304_013000.flac,1,Yat1,2020,3,4,1,30,sp49,Common Song
20200304_020000.flac,1,Yat1,2020,3,4,2,0,sp49,Common Song
20200304_023000.flac,1,Yat1,2020,3,4,2,30,sp49,Common Song
20200304_030000.flac,1,Yat1,2020,3,4,3,0,sp49,Common Song
20200304_033000.flac,1,Yat1,2020,3,4,3,30,sp49,Common Song
20200304_040000.flac,1,Yat1,2020,3,4,4,0,sp49,Common Song
20200304_043000.flac,1,Yat1,2020,3,4,4,30,sp49,Common Song
20200304_053000.flac,0,Yat1,2020,3,4,5,30,sp49,Common Song
20200304_180000.flac,1,Yat1,2020,3,4,18,0,sp49,Common Song
20200304_183000.flac,1,Yat1,2020,3,4,18,30,sp49,Common Song
20200304_190000.flac,1,Yat1,2020,3,4,19,0,sp49,Common Song
20200304_193000.flac,1,Yat1,2020,3,4,19,30,sp49,Common Song
20200304_200000.flac,1,Yat1,2020,3,4,20,0,sp49,Common Song
20200304_203000.flac,1,Yat1,2020,3,4,20,30,sp49,Common Song
20200304_210000.flac,1,Yat1,2020,3,4,21,0,sp49,Common Song
20200304_213000.flac,1,Yat1,2020,3,4,21,30,sp49,Common Song
20200304_220000.flac,1,Yat1,2020,3,4,22,0,sp49,Common Song
20200304_223000.flac,1,Yat1,2020,3,4,22,30,sp49,Common Song
20200304_230000.flac,1,Yat1,2020,3,4,23,0,sp49,Common Song
20200304_233000.flac,1,Yat1,2020,3,4,23,30,sp49,Common Song
20200305_000000.flac,1,Yat1,2020,3,5,0,0,sp49,Common Song
20200305_003000.flac,1,Yat1,2020,3,5,0,30,sp49,Common Song
20200305_020000.flac,1,Yat1,2020,3,5,2,0,sp49,Common Song
20200305_023000.flac,1,Yat1,2020,3,5,2,30,sp49,Common Song
20200305_030000.flac,1,Yat1,2020,3,5,3,0,sp49,Common Song
20200305_033000.flac,1,Yat1,2020,3,5,3,30,sp49,Common Song
20200305_040000.flac,1,Yat1,2020,3,5,4,0,sp49,Common Song
20200305_043000.flac,1,Yat1,2020,3,5,4,30,sp49,Common Song
20200305_050000.flac,1,Yat1,2020,3,5,5,0,sp49,Common Song
20200305_053000.flac,1,Yat1,2020,3,5,5,30,sp49,Common Song
20200305_180000.flac,1,Yat1,2020,3,5,18,0,sp49,Common Song
20200305_183000.flac,1,Yat1,2020,3,5,18,30,sp49,Common Song
20200305_190000.flac,1,Yat1,2020,3,5,19,0,sp49,Common Song
20200305_193000.flac,1,Yat1,2020,3,5,19,30,sp49,Common Song
20200305_200000.flac,1,Yat1,2020,3,5,20,0,sp49,Common Song
20200305_203000.flac,1,Yat1,2020,3,5,20,30,sp49,Common Song
20200305_210000.flac,1,Yat1,2020,3,5,21,0,sp49,Common Song
20200305_213000.flac,1,Yat1,2020,3,5,21,30,sp49,Common Song
20200305_220000.flac,1,Yat1,2020,3,5,22,0,sp49,Common Song
20200305_223000.flac,1,Yat1,2020,3,5,22,30,sp49,Common Song
20200305_230000.flac,1,Yat1,2020,3,5,23,0,sp49,Common Song
20200305_233000.flac,1,Yat1,2020,3,5,23,30,sp49,Common Song
20200306_000000.flac,1,Yat1,2020,3,6,0,0,sp49,Common Song
20200306_003000.flac,1,Yat1,2020,3,6,0,30,sp49,Common Song
20200306_010000.flac,1,Yat1,2020,3,6,1,0,sp49,Common Song
20200306_013000.flac,1,Yat1,2020,3,6,1,30,sp49,Common Song
20200306_020000.flac,1,Yat1,2020,3,6,2,0,sp49,Common Song
20200306_023000.flac,1,Yat1,2020,3,6,2,30,sp49,Common Song
20200306_030000.flac,1,Yat1,2020,3,6,3,0,sp49,Common Song
20200306_033000.flac,1,Yat1,2020,3,6,3,30,sp49,Common Song
20200306_040000.flac,1,Yat1,2020,3,6,4,0,sp49,Common Song
20200306_043000.flac,1,Yat1,2020,3,6,4,30,sp49,Common Song
20200306_050000.flac,0,Yat1,2020,3,6,5,0,sp49,Common Song
20200306_180000.flac,0,Yat1,2020,3,6,18,0,sp49,Common Song
20200306_183000.flac,1,Yat1,2020,3,6,18,30,sp49,Common Song
20200306_190000.flac,1,Yat1,2020,3,6,19,0,sp49,Common Song
20200306_193000.flac,1,Yat1,2020,3,6,19,30,sp49,Common Song
20200306_200000.flac,1,Yat1,2020,3,6,20,0,sp49,Common Song
20200306_203000.flac,1,Yat1,2020,3,6,20,30,sp49,Common Song
20200306_210000.flac,1,Yat1,2020,3,6,21,0,sp49,Common Song
20200306_213000.flac,1,Yat1,2020,3,6,21,30,sp49,Common Song
20200306_220000.flac,1,Yat1,2020,3,6,22,0,sp49,Common Song
20200306_223000.flac,1,Yat1,2020,3,6,22,30,sp49,Common Song
20200306_230000.flac,1,Yat1,2020,3,6,23,0,sp49,Common Song
20200306_233000.flac,1,Yat1,2020,3,6,23,30,sp49,Common Song
20200307_000000.flac,1,Yat1,2020,3,7,0,0,sp49,Common Song
20200307_003000.flac,1,Yat1,2020,3,7,0,30,sp49,Common Song
20200307_010000.flac,1,Yat1,2020,3,7,1,0,sp49,Common Song
20200307_013000.flac,1,Yat1,2020,3,7,1,30,sp49,Common Song
20200307_020000.flac,1,Yat1,2020,3,7,2,0,sp49,Common Song
20200307_023000.flac,1,Yat1,2020,3,7,2,30,sp49,Common Song
20200307_030000.flac,1,Yat1,2020,3,7,3,0,sp49,Common Song
20200307_033000.flac,1,Yat1,2020,3,7,3,30,sp49,Common Song
20200307_040000.flac,1,Yat1,2020,3,7,4,0,sp49,Common Song
20200307_043000.flac,1,Yat1,2020,3,7,4,30,sp49,Common Song
20200307_053000.flac,0,Yat1,2020,3,7,5,30,sp49,Common Song
20200307_180000.flac,1,Yat1,2020,3,7,18,0,sp49,Common Song
20200307_183000.flac,1,Yat1,2020,3,7,18,30,sp49,Common Song
20200307_190000.flac,1,Yat1,2020,3,7,19,0,sp49,Common Song
20200307_193000.flac,1,Yat1,2020,3,7,19,30,sp49,Common Song
20200307_230000.flac,1,Yat1,2020,3,7,23,0,sp49,Common Song
20200307_233000.flac,1,Yat1,2020,3,7,23,30,sp49,Common Song
20200308_000000.flac,1,Yat1,2020,3,8,0,0,sp49,Common Song
20200308_003000.flac,1,Yat1,2020,3,8,0,30,sp49,Common Song
20200308_010000.flac,0,Yat1,2020,3,8,1,0,sp49,Common Song
20200308_013000.flac,1,Yat1,2020,3,8,1,30,sp49,Common Song
20200308_020000.flac,1,Yat1,2020,3,8,2,0,sp49,Common Song
20200308_023000.flac,0,Yat1,2020,3,8,2,30,sp49,Common Song
20200308_030000.flac,0,Yat1,2020,3,8,3,0,sp49,Common Song
20200308_040000.flac,0,Yat1,2020,3,8,4,0,sp49,Common Song
20200308_043000.flac,0,Yat1,2020,3,8,4,30,sp49,Common Song
20200308_053000.flac,0,Yat1,2020,3,8,5,30,sp49,Common Song
20200307_200000.flac,1,Yat1,2020,3,7,20,0,sp49,Common Song
20200307_203000.flac,1,Yat1,2020,3,7,20,30,sp49,Common Song
20200307_210000.flac,0,Yat1,2020,3,7,21,0,sp49,Common Song
20200307_213000.flac,0,Yat1,2020,3,7,21,30,sp49,Common Song
20200307_220000.flac,1,Yat1,2020,3,7,22,0,sp49,Common Song
20200307_223000.flac,1,Yat1,2020,3,7,22,30,sp49,Common Song
20200308_033000.flac,0,Yat1,2020,3,8,3,30,sp49,Common Song
20200308_180000.flac,1,Yat1,2020,3,8,18,0,sp49,Common Song
20200308_183000.flac,0,Yat1,2020,3,8,18,30,sp49,Common Song
20200308_190000.flac,1,Yat1,2020,3,8,19,0,sp49,Common Song
20200308_193000.flac,1,Yat1,2020,3,8,19,30,sp49,Common Song
20200308_200000.flac,1,Yat1,2020,3,8,20,0,sp49,Common Song
20200308_203000.flac,1,Yat1,2020,3,8,20,30,sp49,Common Song
20200308_210000.flac,1,Yat1,2020,3,8,21,0,sp49,Common Song
20200308_213000.flac,1,Yat1,2020,3,8,21,30,sp49,Common Song
20200308_220000.flac,1,Yat1,2020,3,8,22,0,sp49,Common Song
20200308_223000.flac,0,Yat1,2020,3,8,22,30,sp49,Common Song
20200308_230000.flac,0,Yat1,2020,3,8,23,0,sp49,Common Song
20200308_233000.flac,1,Yat1,2020,3,8,23,30,sp49,Common Song
20200309_000000.flac,1,Yat1,2020,3,9,0,0,sp49,Common Song
20200309_003000.flac,0,Yat1,2020,3,9,0,30,sp49,Common Song
20200309_010000.flac,0,Yat1,2020,3,9,1,0,sp49,Common Song
20200309_013000.flac,0,Yat1,2020,3,9,1,30,sp49,Common Song
20200309_020000.flac,0,Yat1,2020,3,9,2,0,sp49,Common Song
20200309_023000.flac,0,Yat1,2020,3,9,2,30,sp49,Common Song
20200309_030000.flac,0,Yat1,2020,3,9,3,0,sp49,Common Song
20200309_033000.flac,0,Yat1,2020,3,9,3,30,sp49,Common Song
20200309_040000.flac,0,Yat1,2020,3,9,4,0,sp49,Common Song
20200309_043000.flac,0,Yat1,2020,3,9,4,30,sp49,Common Song
20200309_180000.flac,0,Yat1,2020,3,9,18,0,sp49,Common Song
20200309_183000.flac,1,Yat1,2020,3,9,18,30,sp49,Common Song
20200309_190000.flac,1,Yat1,2020,3,9,19,0,sp49,Common Song
20200309_193000.flac,1,Yat1,2020,3,9,19,30,sp49,Common Song
20200309_200000.flac,1,Yat1,2020,3,9,20,0,sp49,Common Song
20200309_203000.flac,1,Yat1,2020,3,9,20,30,sp49,Common Song
20200309_210000.flac,1,Yat1,2020,3,9,21,0,sp49,Common Song
20200309_213000.flac,1,Yat1,2020,3,9,21,30,sp49,Common Song
20200309_223000.flac,1,Yat1,2020,3,9,22,30,sp49,Common Song
20200309_230000.flac,1,Yat1,2020,3,9,23,0,sp49,Common Song
20200309_233000.flac,0,Yat1,2020,3,9,23,30,sp49,Common Song
20200310_000000.flac,1,Yat1,2020,3,10,0,0,sp49,Common Song
20200310_003000.flac,0,Yat1,2020,3,10,0,30,sp49,Common Song
20200310_010000.flac,0,Yat1,2020,3,10,1,0,sp49,Common Song
20200310_013000.flac,0,Yat1,2020,3,10,1,30,sp49,Common Song
20200310_020000.flac,0,Yat1,2020,3,10,2,0,sp49,Common Song
20200310_023000.flac,1,Yat1,2020,3,10,2,30,sp49,Common Song
20200310_030000.flac,0,Yat1,2020,3,10,3,0,sp49,Common Song
20200310_033000.flac,0,Yat1,2020,3,10,3,30,sp49,Common Song
20200310_040000.flac,0,Yat1,2020,3,10,4,0,sp49,Common Song
20200310_043000.flac,0,Yat1,2020,3,10,4,30,sp49,Common Song
20200310_050000.flac,0,Yat1,2020,3,10,5,0,sp49,Common Song
20200309_220000.flac,1,Yat1,2020,3,9,22,0,sp49,Common Song
20200310_180000.flac,0,Yat1,2020,3,10,18,0,sp49,Common Song
20200310_183000.flac,1,Yat1,2020,3,10,18,30,sp49,Common Song
20200310_190000.flac,1,Yat1,2020,3,10,19,0,sp49,Common Song
20200310_193000.flac,1,Yat1,2020,3,10,19,30,sp49,Common Song
20200310_200000.flac,1,Yat1,2020,3,10,20,0,sp49,Common Song
20200310_203000.flac,1,Yat1,2020,3,10,20,30,sp49,Common Song
20200310_210000.flac,1,Yat1,2020,3,10,21,0,sp49,Common Song
20200310_213000.flac,1,Yat1,2020,3,10,21,30,sp49,Common Song
20200310_220000.flac,0,Yat1,2020,3,10,22,0,sp49,Common Song
20200310_223000.flac,0,Yat1,2020,3,10,22,30,sp49,Common Song
20200310_230000.flac,1,Yat1,2020,3,10,23,0,sp49,Common Song
20200310_233000.flac,1,Yat1,2020,3,10,23,30,sp49,Common Song
20200311_000000.flac,1,Yat1,2020,3,11,0,0,sp49,Common Song
20200311_003000.flac,1,Yat1,2020,3,11,0,30,sp49,Common Song
20200311_010000.flac,0,Yat1,2020,3,11,1,0,sp49,Common Song
20200311_013000.flac,1,Yat1,2020,3,11,1,30,sp49,Common Song
20200311_020000.flac,0,Yat1,2020,3,11,2,0,sp49,Common Song
20200311_023000.flac,1,Yat1,2020,3,11,2,30,sp49,Common Song
20200311_030000.flac,0,Yat1,2020,3,11,3,0,sp49,Common Song
20200311_033000.flac,0,Yat1,2020,3,11,3,30,sp49,Common Song
20200311_040000.flac,0,Yat1,2020,3,11,4,0,sp49,Common Song
20200311_043000.flac,0,Yat1,2020,3,11,4,30,sp49,Common Song
20200311_053000.flac,0,Yat1,2020,3,11,5,30,sp49,Common Song
20200311_180000.flac,0,Yat1,2020,3,11,18,0,sp49,Common Song
20200311_183000.flac,0,Yat1,2020,3,11,18,30,sp49,Common Song
20200311_190000.flac,1,Yat1,2020,3,11,19,0,sp49,Common Song
20200311_193000.flac,1,Yat1,2020,3,11,19,30,sp49,Common Song
20200311_200000.flac,1,Yat1,2020,3,11,20,0,sp49,Common Song
20200311_203000.flac,1,Yat1,2020,3,11,20,30,sp49,Common Song
20200311_210000.flac,1,Yat1,2020,3,11,21,0,sp49,Common Song
20200311_213000.flac,0,Yat1,2020,3,11,21,30,sp49,Common Song
20200311_220000.flac,1,Yat1,2020,3,11,22,0,sp49,Common Song
20200311_223000.flac,0,Yat1,2020,3,11,22,30,sp49,Common Song
20200311_230000.flac,1,Yat1,2020,3,11,23,0,sp49,Common Song
20200311_233000.flac,1,Yat1,2020,3,11,23,30,sp49,Common Song
20200312_000000.flac,1,Yat1,2020,3,12,0,0,sp49,Common Song
20200312_003000.flac,1,Yat1,2020,3,12,0,30,sp49,Common Song
20200312_010000.flac,1,Yat1,2020,3,12,1,0,sp49,Common Song
20200312_013000.flac,1,Yat1,2020,3,12,1,30,sp49,Common Song
20200312_020000.flac,1,Yat1,2020,3,12,2,0,sp49,Common Song
20200312_023000.flac,0,Yat1,2020,3,12,2,30,sp49,Common Song
20200312_030000.flac,0,Yat1,2020,3,12,3,0,sp49,Common Song
20200312_033000.flac,0,Yat1,2020,3,12,3,30,sp49,Common Song
20200312_040000.flac,0,Yat1,2020,3,12,4,0,sp49,Common Song
20200312_043000.flac,0,Yat1,2020,3,12,4,30,sp49,Common Song
20200312_053000.flac,0,Yat1,2020,3,12,5,30,sp49,Common Song
20200312_180000.flac,0,Yat1,2020,3,12,18,0,sp49,Common Song
20200312_183000.flac,0,Yat1,2020,3,12,18,30,sp49,Common Song
20200312_190000.flac,1,Yat1,2020,3,12,19,0,sp49,Common Song
20200312_193000.flac,1,Yat1,2020,3,12,19,30,sp49,Common Song
20200312_200000.flac,1,Yat1,2020,3,12,20,0,sp49,Common Song
20200312_203000.flac,1,Yat1,2020,3,12,20,30,sp49,Common Song
20200312_210000.flac,1,Yat1,2020,3,12,21,0,sp49,Common Song
20200312_213000.flac,1,Yat1,2020,3,12,21,30,sp49,Common Song
20200312_220000.flac,1,Yat1,2020,3,12,22,0,sp49,Common Song
20200312_223000.flac,1,Yat1,2020,3,12,22,30,sp49,Common Song
20200312_230000.flac,0,Yat1,2020,3,12,23,0,sp49,Common Song
20200312_233000.flac,0,Yat1,2020,3,12,23,30,sp49,Common Song
20200313_000000.flac,1,Yat1,2020,3,13,0,0,sp49,Common Song
20200313_003000.flac,1,Yat1,2020,3,13,0,30,sp49,Common Song
20200313_010000.flac,1,Yat1,2020,3,13,1,0,sp49,Common Song
20200313_013000.flac,0,Yat1,2020,3,13,1,30,sp49,Common Song
20200313_020000.flac,0,Yat1,2020,3,13,2,0,sp49,Common Song
20200313_023000.flac,0,Yat1,2020,3,13,2,30,sp49,Common Song
20200313_030000.flac,1,Yat1,2020,3,13,3,0,sp49,Common Song
20200313_033000.flac,0,Yat1,2020,3,13,3,30,sp49,Common Song
20200313_040000.flac,0,Yat1,2020,3,13,4,0,sp49,Common Song
20200313_043000.flac,1,Yat1,2020,3,13,4,30,sp49,Common Song
20200313_180000.flac,0,Yat1,2020,3,13,18,0,sp49,Common Song
20200313_183000.flac,0,Yat1,2020,3,13,18,30,sp49,Common Song
20200313_190000.flac,1,Yat1,2020,3,13,19,0,sp49,Common Song
20200313_193000.flac,1,Yat1,2020,3,13,19,30,sp49,Common Song
20200313_200000.flac,1,Yat1,2020,3,13,20,0,sp49,Common Song
20200313_203000.flac,1,Yat1,2020,3,13,20,30,sp49,Common Song
20200313_210000.flac,1,Yat1,2020,3,13,21,0,sp49,Common Song
20200313_213000.flac,1,Yat1,2020,3,13,21,30,sp49,Common Song
20200313_220000.flac,1,Yat1,2020,3,13,22,0,sp49,Common Song
20200313_223000.flac,1,Yat1,2020,3,13,22,30,sp49,Common Song
20200313_230000.flac,1,Yat1,2020,3,13,23,0,sp49,Common Song
20200313_233000.flac,1,Yat1,2020,3,13,23,30,sp49,Common Song
20200314_000000.flac,1,Yat1,2020,3,14,0,0,sp49,Common Song
20200314_003000.flac,1,Yat1,2020,3,14,0,30,sp49,Common Song
20200314_010000.flac,0,Yat1,2020,3,14,1,0,sp49,Common Song
20200314_013000.flac,0,Yat1,2020,3,14,1,30,sp49,Common Song
20200314_020000.flac,1,Yat1,2020,3,14,2,0,sp49,Common Song
20200314_023000.flac,0,Yat1,2020,3,14,2,30,sp49,Common Song
20200314_030000.flac,0,Yat1,2020,3,14,3,0,sp49,Common Song
20200314_033000.flac,0,Yat1,2020,3,14,3,30,sp49,Common Song
20200314_040000.flac,0,Yat1,2020,3,14,4,0,sp49,Common Song
20200314_043000.flac,0,Yat1,2020,3,14,4,30,sp49,Common Song
20200314_053000.flac,0,Yat1,2020,3,14,5,30,sp49,Common Song
20200314_180000.flac,0,Yat1,2020,3,14,18,0,sp49,Common Song
20200314_183000.flac,1,Yat1,2020,3,14,18,30,sp49,Common Song
20200314_190000.flac,1,Yat1,2020,3,14,19,0,sp49,Common Song
20200314_193000.flac,1,Yat1,2020,3,14,19,30,sp49,Common Song
20200314_200000.flac,1,Yat1,2020,3,14,20,0,sp49,Common Song
20200314_213000.flac,1,Yat1,2020,3,14,21,30,sp49,Common Song
20200314_220000.flac,1,Yat1,2020,3,14,22,0,sp49,Common Song
20200314_223000.flac,1,Yat1,2020,3,14,22,30,sp49,Common Song
20200314_230000.flac,1,Yat1,2020,3,14,23,0,sp49,Common Song
20200314_233000.flac,1,Yat1,2020,3,14,23,30,sp49,Common Song
20200315_000000.flac,1,Yat1,2020,3,15,0,0,sp49,Common Song
20200315_003000.flac,0,Yat1,2020,3,15,0,30,sp49,Common Song
20200315_010000.flac,1,Yat1,2020,3,15,1,0,sp49,Common Song
20200315_013000.flac,0,Yat1,2020,3,15,1,30,sp49,Common Song
20200315_020000.flac,0,Yat1,2020,3,15,2,0,sp49,Common Song
20200315_030000.flac,0,Yat1,2020,3,15,3,0,sp49,Common Song
20200315_033000.flac,0,Yat1,2020,3,15,3,30,sp49,Common Song
20200315_040000.flac,0,Yat1,2020,3,15,4,0,sp49,Common Song
20200315_043000.flac,0,Yat1,2020,3,15,4,30,sp49,Common Song
20200315_053000.flac,0,Yat1,2020,3,15,5,30,sp49,Common Song
20200314_203000.flac,1,Yat1,2020,3,14,20,30,sp49,Common Song
20200314_210000.flac,1,Yat1,2020,3,14,21,0,sp49,Common Song
20200315_023000.flac,0,Yat1,2020,3,15,2,30,sp49,Common Song
20200315_180000.flac,0,Yat1,2020,3,15,18,0,sp49,Common Song
20200315_183000.flac,0,Yat1,2020,3,15,18,30,sp49,Common Song
20200315_190000.flac,1,Yat1,2020,3,15,19,0,sp49,Common Song
20200315_193000.flac,1,Yat1,2020,3,15,19,30,sp49,Common Song
20200315_200000.flac,1,Yat1,2020,3,15,20,0,sp49,Common Song
20200315_203000.flac,1,Yat1,2020,3,15,20,30,sp49,Common Song
20200315_210000.flac,1,Yat1,2020,3,15,21,0,sp49,Common Song
20200315_213000.flac,1,Yat1,2020,3,15,21,30,sp49,Common Song
20200315_220000.flac,1,Yat1,2020,3,15,22,0,sp49,Common Song
20200315_230000.flac,1,Yat1,2020,3,15,23,0,sp49,Common Song
20200315_233000.flac,1,Yat1,2020,3,15,23,30,sp49,Common Song
20200316_000000.flac,1,Yat1,2020,3,16,0,0,sp49,Common Song
20200316_003000.flac,1,Yat1,2020,3,16,0,30,sp49,Common Song
20200316_010000.flac,1,Yat1,2020,3,16,1,0,sp49,Common Song
20200316_013000.flac,1,Yat1,2020,3,16,1,30,sp49,Common Song
20200316_020000.flac,1,Yat1,2020,3,16,2,0,sp49,Common Song
20200316_023000.flac,1,Yat1,2020,3,16,2,30,sp49,Common Song
20200315_223000.flac,1,Yat1,2020,3,15,22,30,sp49,Common Song
20200316_030000.flac,1,Yat1,2020,3,16,3,0,sp49,Common Song
20200316_040000.flac,1,Yat1,2020,3,16,4,0,sp49,Common Song
20200316_043000.flac,1,Yat1,2020,3,16,4,30,sp49,Common Song
20200316_050000.flac,1,Yat1,2020,3,16,5,0,sp49,Common Song
20200316_053000.flac,0,Yat1,2020,3,16,5,30,sp49,Common Song
20200316_033000.flac,1,Yat1,2020,3,16,3,30,sp49,Common Song
20200316_180000.flac,1,Yat1,2020,3,16,18,0,sp49,Common Song
20200316_183000.flac,1,Yat1,2020,3,16,18,30,sp49,Common Song
20200316_190000.flac,1,Yat1,2020,3,16,19,0,sp49,Common Song
20200316_193000.flac,1,Yat1,2020,3,16,19,30,sp49,Common Song
20200316_200000.flac,1,Yat1,2020,3,16,20,0,sp49,Common Song
20200316_203000.flac,1,Yat1,2020,3,16,20,30,sp49,Common Song
20200316_210000.flac,1,Yat1,2020,3,16,21,0,sp49,Common Song
20200316_213000.flac,1,Yat1,2020,3,16,21,30,sp49,Common Song
