rec,presence,site,year,month,day,hour,minute,species,songtype
20200310_053000.flac,0,Yat1,2020,3,10,5,30,sp47,Common Song
20200310_070000.flac,0,Yat1,2020,3,10,7,0,sp47,Common Song
20200310_073000.flac,0,Yat1,2020,3,10,7,30,sp47,Common Song
20200310_083000.flac,0,Yat1,2020,3,10,8,30,sp47,Common Song
20200311_050000.flac,0,Yat1,2020,3,11,5,0,sp47,Common Song
20200311_060000.flac,0,Yat1,2020,3,11,6,0,sp47,Common Song
20200311_063000.flac,0,Yat1,2020,3,11,6,30,sp47,Common Song
20200311_080000.flac,0,Yat1,2020,3,11,8,0,sp47,Common Song
20200312_050000.flac,0,Yat1,2020,3,12,5,0,sp47,Common Song
20200312_060000.flac,0,Yat1,2020,3,12,6,0,sp47,Common Song
20200312_070000.flac,0,Yat1,2020,3,12,7,0,sp47,Common Song
20200312_080000.flac,0,Yat1,2020,3,12,8,0,sp47,Common Song
20200313_050000.flac,0,Yat1,2020,3,13,5,0,sp47,Common Song
20200313_053000.flac,0,Yat1,2020,3,13,5,30,sp47,Common Song
20200313_063000.flac,0,Yat1,2020,3,13,6,30,sp47,Common Song
20200313_070000.flac,0,Yat1,2020,3,13,7,0,sp47,Common Song
20200314_050000.flac,0,Yat1,2020,3,14,5,0,sp47,Common Song
20200314_060000.flac,0,Yat1,2020,3,14,6,0,sp47,Common Song
20200314_070000.flac,0,Yat1,2020,3,14,7,0,sp47,Common Song
20200314_080000.flac,0,Yat1,2020,3,14,8,0,sp47,Common Song
20200315_050000.flac,0,Yat1,2020,3,15,5,0,sp47,Common Song
20200315_060000.flac,0,Yat1,2020,3,15,6,0,sp47,Common Song
20200301_000000.flac,1,Yat1,2020,3,1,0,0,sp47,Common Song
20200301_003000.flac,1,Yat1,2020,3,1,0,30,sp47,Common Song
20200301_010000.flac,1,Yat1,2020,3,1,1,0,sp47,Common Song
20200301_013000.flac,1,Yat1,2020,3,1,1,30,sp47,Common Song
20200301_020000.flac,1,Yat1,2020,3,1,2,0,sp47,Common Song
20200301_023000.flac,0,Yat1,2020,3,1,2,30,sp47,Common Song
20200301_030000.flac,0,Yat1,2020,3,1,3,0,sp47,Common Song
20200301_033000.flac,0,Yat1,2020,3,1,3,30,sp47,Common Song
20200301_040000.flac,0,Yat1,2020,3,1,4,0,sp47,Common Song
20200301_043000.flac,0,Yat1,2020,3,1,4,30,sp47,Common Song
20200301_053000.flac,0,Yat1,2020,3,1,5,30,sp47,Common Song
20200301_063000.flac,0,Yat1,2020,3,1,6,30,sp47,Common Song
20200301_070000.flac,0,Yat1,2020,3,1,7,0,sp47,Common Song
20200301_080000.flac,0,Yat1,2020,3,1,8,0,sp47,Common Song
20200301_093000.flac,0,Yat1,2020,3,1,9,30,sp47,Common Song
20200301_110000.flac,0,Yat1,2020,3,1,11,0,sp47,Common Song
20200301_103000.flac,0,Yat1,2020,3,1,10,30,sp47,Common Song
20200301_100000.flac,0,Yat1,2020,3,1,10,0,sp47,Common Song
20200301_130000.flac,0,Yat1,2020,3,1,13,0,sp47,Common Song
20200301_133000.flac,0,Yat1,2020,3,1,13,30,sp47,Common Song
20200301_143000.flac,0,Yat1,2020,3,1,14,30,sp47,Common Song
20200301_150000.flac,0,Yat1,2020,3,1,15,0,sp47,Common Song
20200301_140000.flac,0,Yat1,2020,3,1,14,0,sp47,Common Song
20200301_153000.flac,0,Yat1,2020,3,1,15,30,sp47,Common Song
20200301_160000.flac,0,Yat1,2020,3,1,16,0,sp47,Common Song
20200301_163000.flac,0,Yat1,2020,3,1,16,30,sp47,Common Song
20200301_170000.flac,0,Yat1,2020,3,1,17,0,sp47,Common Song
20200301_173000.flac,0,Yat1,2020,3,1,17,30,sp47,Common Song
20200301_180000.flac,0,Yat1,2020,3,1,18,0,sp47,Common Song
20200301_183000.flac,1,Yat1,2020,3,1,18,30,sp47,Common Song
20200301_190000.flac,1,Yat1,2020,3,1,19,0,sp47,Common Song
20200301_193000.flac,1,Yat1,2020,3,1,19,30,sp47,Common Song
20200301_200000.flac,1,Yat1,2020,3,1,20,0,sp47,Common Song
20200301_210000.flac,0,Yat1,2020,3,1,21,0,sp47,Common Song
20200301_220000.flac,0,Yat1,2020,3,1,22,0,sp47,Common Song
20200302_000000.flac,1,Yat1,2020,3,2,0,0,sp47,Common Song
20200302_003000.flac,1,Yat1,2020,3,2,0,30,sp47,Common Song
20200302_010000.flac,1,Yat1,2020,3,2,1,0,sp47,Common Song
20200302_013000.flac,1,Yat1,2020,3,2,1,30,sp47,Common Song
20200302_020000.flac,1,Yat1,2020,3,2,2,0,sp47,Common Song
20200302_023000.flac,1,Yat1,2020,3,2,2,30,sp47,Common Song
20200302_043000.flac,0,Yat1,2020,3,2,4,30,sp47,Common Song
20200302_050000.flac,0,Yat1,2020,3,2,5,0,sp47,Common Song
20200302_060000.flac,0,Yat1,2020,3,2,6,0,sp47,Common Song
20200302_063000.flac,0,Yat1,2020,3,2,6,30,sp47,Common Song
20200302_070000.flac,0,Yat1,2020,3,2,7,0,sp47,Common Song
20200302_080000.flac,0,Yat1,2020,3,2,8,0,sp47,Common Song
20200302_093000.flac,0,Yat1,2020,3,2,9,30,sp47,Common Song
20200302_100000.flac,0,Yat1,2020,3,2,10,0,sp47,Common Song
20200302_103000.flac,0,Yat1,2020,3,2,10,30,sp47,Common Song
20200302_110000.flac,0,Yat1,2020,3,2,11,0,sp47,Common Song
20200302_113000.flac,0,Yat1,2020,3,2,11,30,sp47,Common Song
20200302_120000.flac,0,Yat1,2020,3,2,12,0,sp47,Common Song
20200302_123000.flac,0,Yat1,2020,3,2,12,30,sp47,Common Song
20200302_130000.flac,0,Yat1,2020,3,2,13,0,sp47,Common Song
20200302_133000.flac,0,Yat1,2020,3,2,13,30,sp47,Common Song
20200302_140000.flac,0,Yat1,2020,3,2,14,0,sp47,Common Song
20200302_143000.flac,0,Yat1,2020,3,2,14,30,sp47,Common Song
20200302_150000.flac,0,Yat1,2020,3,2,15,0,sp47,Common Song
20200302_153000.flac,0,Yat1,2020,3,2,15,30,sp47,Common Song
20200302_160000.flac,0,Yat1,2020,3,2,16,0,sp47,Common Song
20200302_163000.flac,0,Yat1,2020,3,2,16,30,sp47,Common Song
20200302_170000.flac,0,Yat1,2020,3,2,17,0,sp47,Common Song
20200302_173000.flac,0,Yat1,2020,3,2,17,30,sp47,Common Song
20200302_180000.flac,0,Yat1,2020,3,2,18,0,sp47,Common Song
20200302_190000.flac,1,Yat1,2020,3,2,19,0,sp47,Common Song
20200302_193000.flac,1,Yat1,2020,3,2,19,30,sp47,Common Song
20200302_200000.flac,0,Yat1,2020,3,2,20,0,sp47,Common Song
20200302_203000.flac,1,Yat1,2020,3,2,20,30,sp47,Common Song
20200302_213000.flac,1,Yat1,2020,3,2,21,30,sp47,Common Song
20200302_220000.flac,1,Yat1,2020,3,2,22,0,sp47,Common Song
20200302_223000.flac,1,Yat1,2020,3,2,22,30,sp47,Common Song
20200302_230000.flac,1,Yat1,2020,3,2,23,0,sp47,Common Song
20200302_233000.flac,1,Yat1,2020,3,2,23,30,sp47,Common Song
20200303_000000.flac,1,Yat1,2020,3,3,0,0,sp47,Common Song
20200303_003000.flac,0,Yat1,2020,3,3,0,30,sp47,Common Song
20200303_010000.flac,1,Yat1,2020,3,3,1,0,sp47,Common Song
20200303_013000.flac,1,Yat1,2020,3,3,1,30,sp47,Common Song
20200303_020000.flac,1,Yat1,2020,3,3,2,0,sp47,Common Song
20200303_023000.flac,1,Yat1,2020,3,3,2,30,sp47,Common Song
20200303_030000.flac,1,Yat1,2020,3,3,3,0,sp47,Common Song
20200303_033000.flac,1,Yat1,2020,3,3,3,30,sp47,Common Song
20200303_040000.flac,0,Yat1,2020,3,3,4,0,sp47,Common Song
20200303_043000.flac,0,Yat1,2020,3,3,4,30,sp47,Common Song
20200303_050000.flac,0,Yat1,2020,3,3,5,0,sp47,Common Song
20200303_060000.flac,0,Yat1,2020,3,3,6,0,sp47,Common Song
20200303_070000.flac,0,Yat1,2020,3,3,7,0,sp47,Common Song
20200303_073000.flac,0,Yat1,2020,3,3,7,30,sp47,Common Song
20200303_083000.flac,0,Yat1,2020,3,3,8,30,sp47,Common Song
20200303_093000.flac,0,Yat1,2020,3,3,9,30,sp47,Common Song
20200303_100000.flac,0,Yat1,2020,3,3,10,0,sp47,Common Song
20200303_103000.flac,0,Yat1,2020,3,3,10,30,sp47,Common Song
20200303_113000.flac,0,Yat1,2020,3,3,11,30,sp47,Common Song
20200303_120000.flac,0,Yat1,2020,3,3,12,0,sp47,Common Song
20200303_110000.flac,0,Yat1,2020,3,3,11,0,sp47,Common Song
20200303_123000.flac,0,Yat1,2020,3,3,12,30,sp47,Common Song
20200303_130000.flac,0,Yat1,2020,3,3,13,0,sp47,Common Song
20200303_133000.flac,0,Yat1,2020,3,3,13,30,sp47,Common Song
20200303_140000.flac,0,Yat1,2020,3,3,14,0,sp47,Common Song
20200303_143000.flac,0,Yat1,2020,3,3,14,30,sp47,Common Song
20200303_150000.flac,0,Yat1,2020,3,3,15,0,sp47,Common Song
20200303_153000.flac,0,Yat1,2020,3,3,15,30,sp47,Common Song
20200303_160000.flac,0,Yat1,2020,3,3,16,0,sp47,Common Song
20200303_163000.flac,0,Yat1,2020,3,3,16,30,sp47,Common Song
20200303_170000.flac,0,Yat1,2020,3,3,17,0,sp47,Common Song
20200303_173000.flac,0,Yat1,2020,3,3,17,30,sp47,Common Song
20200303_180000.flac,0,Yat1,2020,3,3,18,0,sp47,Common Song
20200303_183000.flac,0,Yat1,2020,3,3,18,30,sp47,Common Song
20200303_190000.flac,0,Yat1,2020,3,3,19,0,sp47,Common Song
20200303_193000.flac,0,Yat1,2020,3,3,19,30,sp47,Common Song
20200303_213000.flac,0,Yat1,2020,3,3,21,30,sp47,Common Song
20200303_223000.flac,0,Yat1,2020,3,3,22,30,sp47,Common Song
20200303_233000.flac,0,Yat1,2020,3,3,23,30,sp47,Common Song
20200304_000000.flac,0,Yat1,2020,3,4,0,0,sp47,Common Song
20200304_003000.flac,1,Yat1,2020,3,4,0,30,sp47,Common Song
20200304_010000.flac,0,Yat1,2020,3,4,1,0,sp47,Common Song
20200304_013000.flac,1,Yat1,2020,3,4,1,30,sp47,Common Song
20200304_020000.flac,1,Yat1,2020,3,4,2,0,sp47,Common Song
20200304_023000.flac,1,Yat1,2020,3,4,2,30,sp47,Common Song
20200304_033000.flac,1,Yat1,2020,3,4,3,30,sp47,Common Song
20200304_043000.flac,0,Yat1,2020,3,4,4,30,sp47,Common Song
20200304_053000.flac,0,Yat1,2020,3,4,5,30,sp47,Common Song
20200304_063000.flac,0,Yat1,2020,3,4,6,30,sp47,Common Song
20200304_070000.flac,0,Yat1,2020,3,4,7,0,sp47,Common Song
20200304_080000.flac,0,Yat1,2020,3,4,8,0,sp47,Common Song
20200304_083000.flac,0,Yat1,2020,3,4,8,30,sp47,Common Song
20200304_093000.flac,0,Yat1,2020,3,4,9,30,sp47,Common Song
20200304_100000.flac,0,Yat1,2020,3,4,10,0,sp47,Common Song
20200304_103000.flac,0,Yat1,2020,3,4,10,30,sp47,Common Song
20200304_110000.flac,0,Yat1,2020,3,4,11,0,sp47,Common Song
20200304_113000.flac,0,Yat1,2020,3,4,11,30,sp47,Common Song
20200304_120000.flac,0,Yat1,2020,3,4,12,0,sp47,Common Song
20200304_123000.flac,0,Yat1,2020,3,4,12,30,sp47,Common Song
20200304_130000.flac,0,Yat1,2020,3,4,13,0,sp47,Common Song
20200304_133000.flac,0,Yat1,2020,3,4,13,30,sp47,Common Song
20200304_140000.flac,0,Yat1,2020,3,4,14,0,sp47,Common Song
20200304_143000.flac,0,Yat1,2020,3,4,14,30,sp47,Common Song
20200304_150000.flac,0,Yat1,2020,3,4,15,0,sp47,Common Song
20200304_153000.flac,0,Yat1,2020,3,4,15,30,sp47,Common Song
20200304_160000.flac,0,Yat1,2020,3,4,16,0,sp47,Common Song
20200304_163000.flac,0,Yat1,2020,3,4,16,30,sp47,Common Song
20200304_170000.flac,0,Yat1,2020,3,4,17,0,sp47,Common Song
20200304_173000.flac,0,Yat1,2020,3,4,17,30,sp47,Common Song
20200304_180000.flac,0,Yat1,2020,3,4,18,0,sp47,Common Song
20200304_183000.flac,0,Yat1,2020,3,4,18,30,sp47,Common Song
20200304_190000.flac,0,Yat1,2020,3,4,19,0,sp47,Common Song
20200304_193000.flac,1,Yat1,2020,3,4,19,30,sp47,Common Song
20200304_200000.flac,1,Yat1,2020,3,4,20,0,sp47,Common Song
20200304_203000.flac,1,Yat1,2020,3,4,20,30,sp47,Common Song
20200304_210000.flac,1,Yat1,2020,3,4,21,0,sp47,Common Song
20200304_213000.flac,1,Yat1,2020,3,4,21,30,sp47,Common Song
20200304_220000.flac,0,Yat1,2020,3,4,22,0,sp47,Common Song
20200304_223000.flac,0,Yat1,2020,3,4,22,30,sp47,Common Song
20200304_230000.flac,0,Yat1,2020,3,4,23,0,sp47,Common Song
20200304_233000.flac,0,Yat1,2020,3,4,23,30,sp47,Common Song
20200305_000000.flac,1,Yat1,2020,3,5,0,0,sp47,Common Song
20200305_003000.flac,0,Yat1,2020,3,5,0,30,sp47,Common Song
20200305_020000.flac,0,Yat1,2020,3,5,2,0,sp47,Common Song
20200305_023000.flac,0,Yat1,2020,3,5,2,30,sp47,Common Song
20200305_030000.flac,0,Yat1,2020,3,5,3,0,sp47,Common Song
20200305_033000.flac,0,Yat1,2020,3,5,3,30,sp47,Common Song
20200305_040000.flac,0,Yat1,2020,3,5,4,0,sp47,Common Song
20200305_043000.flac,0,Yat1,2020,3,5,4,30,sp47,Common Song
20200305_050000.flac,0,Yat1,2020,3,5,5,0,sp47,Common Song
20200305_053000.flac,0,Yat1,2020,3,5,5,30,sp47,Common Song
20200305_063000.flac,0,Yat1,2020,3,5,6,30,sp47,Common Song
20200305_070000.flac,0,Yat1,2020,3,5,7,0,sp47,Common Song
20200305_080000.flac,0,Yat1,2020,3,5,8,0,sp47,Common Song
20200305_093000.flac,0,Yat1,2020,3,5,9,30,sp47,Common Song
20200305_100000.flac,0,Yat1,2020,3,5,10,0,sp47,Common Song
20200305_103000.flac,0,Yat1,2020,3,5,10,30,sp47,Common Song
20200305_110000.flac,0,Yat1,2020,3,5,11,0,sp47,Common Song
20200305_113000.flac,0,Yat1,2020,3,5,11,30,sp47,Common Song
20200305_120000.flac,0,Yat1,2020,3,5,12,0,sp47,Common Song
20200305_123000.flac,0,Yat1,2020,3,5,12,30,sp47,Common Song
20200305_150000.flac,0,Yat1,2020,3,5,15,0,sp47,Common Song
20200305_153000.flac,0,Yat1,2020,3,5,15,30,sp47,Common Song
20200305_160000.flac,0,Yat1,2020,3,5,16,0,sp47,Common Song
20200305_163000.flac,0,Yat1,2020,3,5,16,30,sp47,Common Song
20200305_170000.flac,0,Yat1,2020,3,5,17,0,sp47,Common Song
20200305_173000.flac,0,Yat1,2020,3,5,17,30,sp47,Common Song
20200305_180000.flac,0,Yat1,2020,3,5,18,0,sp47,Common Song
20200305_183000.flac,1,Yat1,2020,3,5,18,30,sp47,Common Song
20200305_190000.flac,1,Yat1,2020,3,5,19,0,sp47,Common Song
20200305_193000.flac,1,Yat1,2020,3,5,19,30,sp47,Common Song
20200305_200000.flac,1,Yat1,2020,3,5,20,0,sp47,Common Song
20200305_203000.flac,0,Yat1,2020,3,5,20,30,sp47,Common Song
20200305_210000.flac,1,Yat1,2020,3,5,21,0,sp47,Common Song
20200305_213000.flac,0,Yat1,2020,3,5,21,30,sp47,Common Song
20200305_220000.flac,1,Yat1,2020,3,5,22,0,sp47,Common Song
20200305_223000.flac,1,Yat1,2020,3,5,22,30,sp47,Common Song
20200305_230000.flac,1,Yat1,2020,3,5,23,0,sp47,Common Song
20200305_233000.flac,1,Yat1,2020,3,5,23,30,sp47,Common Song
20200306_000000.flac,1,Yat1,2020,3,6,0,0,sp47,Common Song
20200306_003000.flac,1,Yat1,2020,3,6,0,30,sp47,Common Song
20200306_010000.flac,1,Yat1,2020,3,6,1,0,sp47,Common Song
20200306_013000.flac,1,Yat1,2020,3,6,1,30,sp47,Common Song
20200306_020000.flac,0,Yat1,2020,3,6,2,0,sp47,Common Song
20200306_023000.flac,0,Yat1,2020,3,6,2,30,sp47,Common Song
20200305_130000.flac,0,Yat1,2020,3,5,13,0,sp47,Common Song
20200305_133000.flac,0,Yat1,2020,3,5,13,30,sp47,Common Song
20200305_140000.flac,0,Yat1,2020,3,5,14,0,sp47,Common Song
20200305_143000.flac,0,Yat1,2020,3,5,14,30,sp47,Common Song
20200306_030000.flac,0,Yat1,2020,3,6,3,0,sp47,Common Song
20200306_033000.flac,0,Yat1,2020,3,6,3,30,sp47,Common Song
20200306_040000.flac,0,Yat1,2020,3,6,4,0,sp47,Common Song
20200306_043000.flac,0,Yat1,2020,3,6,4,30,sp47,Common Song
20200306_050000.flac,0,Yat1,2020,3,6,5,0,sp47,Common Song
20200306_063000.flac,0,Yat1,2020,3,6,6,30,sp47,Common Song
20200306_073000.flac,0,Yat1,2020,3,6,7,30,sp47,Common Song
20200306_080000.flac,0,Yat1,2020,3,6,8,0,sp47,Common Song
20200306_100000.flac,0,Yat1,2020,3,6,10,0,sp47,Common Song
20200306_103000.flac,0,Yat1,2020,3,6,10,30,sp47,Common Song
20200306_090000.flac,0,Yat1,2020,3,6,9,0,sp47,Common Song
20200306_110000.flac,0,Yat1,2020,3,6,11,0,sp47,Common Song
20200306_113000.flac,0,Yat1,2020,3,6,11,30,sp47,Common Song
20200306_120000.flac,0,Yat1,2020,3,6,12,0,sp47,Common Song
20200306_123000.flac,0,Yat1,2020,3,6,12,30,sp47,Common Song
20200306_130000.flac,0,Yat1,2020,3,6,13,0,sp47,Common Song
20200306_140000.flac,0,Yat1,2020,3,6,14,0,sp47,Common Song
20200306_143000.flac,0,Yat1,2020,3,6,14,30,sp47,Common Song
20200306_150000.flac,0,Yat1,2020,3,6,15,0,sp47,Common Song
20200306_153000.flac,0,Yat1,2020,3,6,15,30,sp47,Common Song
20200306_160000.flac,0,Yat1,2020,3,6,16,0,sp47,Common Song
20200306_163000.flac,0,Yat1,2020,3,6,16,30,sp47,Common Song
20200306_170000.flac,0,Yat1,2020,3,6,17,0,sp47,Common Song
20200306_173000.flac,0,Yat1,2020,3,6,17,30,sp47,Common Song
20200306_180000.flac,0,Yat1,2020,3,6,18,0,sp47,Common Song
20200306_183000.flac,1,Yat1,2020,3,6,18,30,sp47,Common Song
20200306_210000.flac,1,Yat1,2020,3,6,21,0,sp47,Common Song
20200306_220000.flac,1,Yat1,2020,3,6,22,0,sp47,Common Song
20200306_223000.flac,1,Yat1,2020,3,6,22,30,sp47,Common Song
20200306_230000.flac,1,Yat1,2020,3,6,23,0,sp47,Common Song
20200306_093000.flac,0,Yat1,2020,3,6,9,30,sp47,Common Song
20200306_233000.flac,1,Yat1,2020,3,6,23,30,sp47,Common Song
20200307_000000.flac,0,Yat1,2020,3,7,0,0,sp47,Common Song
20200307_003000.flac,1,Yat1,2020,3,7,0,30,sp47,Common Song
20200307_013000.flac,1,Yat1,2020,3,7,1,30,sp47,Common Song
20200307_020000.flac,1,Yat1,2020,3,7,2,0,sp47,Common Song
20200307_030000.flac,0,Yat1,2020,3,7,3,0,sp47,Common Song
20200307_033000.flac,0,Yat1,2020,3,7,3,30,sp47,Common Song
20200307_040000.flac,0,Yat1,2020,3,7,4,0,sp47,Common Song
20200307_043000.flac,0,Yat1,2020,3,7,4,30,sp47,Common Song
20200307_053000.flac,0,Yat1,2020,3,7,5,30,sp47,Common Song
20200307_070000.flac,0,Yat1,2020,3,7,7,0,sp47,Common Song
20200307_080000.flac,0,Yat1,2020,3,7,8,0,sp47,Common Song
20200307_093000.flac,0,Yat1,2020,3,7,9,30,sp47,Common Song
20200307_100000.flac,0,Yat1,2020,3,7,10,0,sp47,Common Song
20200307_103000.flac,0,Yat1,2020,3,7,10,30,sp47,Common Song
20200307_110000.flac,0,Yat1,2020,3,7,11,0,sp47,Common Song
20200307_113000.flac,0,Yat1,2020,3,7,11,30,sp47,Common Song
20200307_120000.flac,0,Yat1,2020,3,7,12,0,sp47,Common Song
20200307_123000.flac,0,Yat1,2020,3,7,12,30,sp47,Common Song
20200307_130000.flac,0,Yat1,2020,3,7,13,0,sp47,Common Song
20200307_140000.flac,0,Yat1,2020,3,7,14,0,sp47,Common Song
20200307_150000.flac,0,Yat1,2020,3,7,15,0,sp47,Common Song
20200307_153000.flac,0,Yat1,2020,3,7,15,30,sp47,Common Song
20200307_160000.flac,0,Yat1,2020,3,7,16,0,sp47,Common Song
20200307_163000.flac,0,Yat1,2020,3,7,16,30,sp47,Common Song
20200307_170000.flac,0,Yat1,2020,3,7,17,0,sp47,Common Song
20200307_173000.flac,0,Yat1,2020,3,7,17,30,sp47,Common Song
20200307_180000.flac,0,Yat1,2020,3,7,18,0,sp47,Common Song
20200307_183000.flac,0,Yat1,2020,3,7,18,30,sp47,Common Song
20200308_000000.flac,0,Yat1,2020,3,8,0,0,sp47,Common Song
20200308_003000.flac,1,Yat1,2020,3,8,0,30,sp47,Common Song
20200308_010000.flac,0,Yat1,2020,3,8,1,0,sp47,Common Song
20200308_013000.flac,0,Yat1,2020,3,8,1,30,sp47,Common Song
20200308_030000.flac,0,Yat1,2020,3,8,3,0,sp47,Common Song
20200308_040000.flac,0,Yat1,2020,3,8,4,0,sp47,Common Song
20200308_043000.flac,0,Yat1,2020,3,8,4,30,sp47,Common Song
20200308_053000.flac,0,Yat1,2020,3,8,5,30,sp47,Common Song
20200308_063000.flac,0,Yat1,2020,3,8,6,30,sp47,Common Song
20200308_073000.flac,0,Yat1,2020,3,8,7,30,sp47,Common Song
20200307_200000.flac,0,Yat1,2020,3,7,20,0,sp47,Common Song
20200307_210000.flac,0,Yat1,2020,3,7,21,0,sp47,Common Song
20200307_213000.flac,0,Yat1,2020,3,7,21,30,sp47,Common Song
20200307_223000.flac,0,Yat1,2020,3,7,22,30,sp47,Common Song
20200308_033000.flac,0,Yat1,2020,3,8,3,30,sp47,Common Song
20200308_080000.flac,0,Yat1,2020,3,8,8,0,sp47,Common Song
20200308_083000.flac,0,Yat1,2020,3,8,8,30,sp47,Common Song
20200308_093000.flac,0,Yat1,2020,3,8,9,30,sp47,Common Song
20200308_100000.flac,0,Yat1,2020,3,8,10,0,sp47,Common Song
20200308_103000.flac,0,Yat1,2020,3,8,10,30,sp47,Common Song
20200308_110000.flac,0,Yat1,2020,3,8,11,0,sp47,Common Song
20200308_120000.flac,0,Yat1,2020,3,8,12,0,sp47,Common Song
20200308_123000.flac,0,Yat1,2020,3,8,12,30,sp47,Common Song
20200308_113000.flac,0,Yat1,2020,3,8,11,30,sp47,Common Song
20200308_130000.flac,0,Yat1,2020,3,8,13,0,sp47,Common Song
20200308_133000.flac,0,Yat1,2020,3,8,13,30,sp47,Common Song
20200308_140000.flac,0,Yat1,2020,3,8,14,0,sp47,Common Song
20200308_143000.flac,0,Yat1,2020,3,8,14,30,sp47,Common Song
20200308_150000.flac,0,Yat1,2020,3,8,15,0,sp47,Common Song
20200308_153000.flac,0,Yat1,2020,3,8,15,30,sp47,Common Song
20200308_160000.flac,0,Yat1,2020,3,8,16,0,sp47,Common Song
20200308_163000.flac,0,Yat1,2020,3,8,16,30,sp47,Common Song
20200308_170000.flac,0,Yat1,2020,3,8,17,0,sp47,Common Song
20200308_173000.flac,0,Yat1,2020,3,8,17,30,sp47,Common Song
20200308_180000.flac,0,Yat1,2020,3,8,18,0,sp47,Common Song
20200308_183000.flac,0,Yat1,2020,3,8,18,30,sp47,Common Song
20200308_190000.flac,0,Yat1,2020,3,8,19,0,sp47,Common Song
20200308_200000.flac,0,Yat1,2020,3,8,20,0,sp47,Common Song
20200308_203000.flac,0,Yat1,2020,3,8,20,30,sp47,Common Song
20200308_210000.flac,0,Yat1,2020,3,8,21,0,sp47,Common Song
20200308_213000.flac,0,Yat1,2020,3,8,21,30,sp47,Common Song
20200308_220000.flac,0,Yat1,2020,3,8,22,0,sp47,Common Song
20200308_223000.flac,0,Yat1,2020,3,8,22,30,sp47,Common Song
20200308_230000.flac,0,Yat1,2020,3,8,23,0,sp47,Common Song
20200308_233000.flac,0,Yat1,2020,3,8,23,30,sp47,Common Song
20200309_000000.flac,0,Yat1,2020,3,9,0,0,sp47,Common Song
20200309_003000.flac,0,Yat1,2020,3,9,0,30,sp47,Common Song
20200309_010000.flac,0,Yat1,2020,3,9,1,0,sp47,Common Song
20200309_013000.flac,0,Yat1,2020,3,9,1,30,sp47,Common Song
20200309_020000.flac,0,Yat1,2020,3,9,2,0,sp47,Common Song
20200309_023000.flac,0,Yat1,2020,3,9,2,30,sp47,Common Song
20200309_030000.flac,0,Yat1,2020,3,9,3,0,sp47,Common Song
20200309_033000.flac,0,Yat1,2020,3,9,3,30,sp47,Common Song
20200309_040000.flac,0,Yat1,2020,3,9,4,0,sp47,Common Song
